,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
font,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046448072688104636,0.04012366961607085,0.27072815934887556,0.0,0.2891956585316722,0.05196361422168912,0.20720729373820695,0.24068231625988581,0.0,0.0010499758995597048,0.0,0.0,0.0,0.0,0.05110150359319125,0.18444732642156872,0.018497535059343505,0.20835309421721276,0.10516596537415984,0.03817701579258209,0.0,0.162707152818538,0.045960024020071044,0.06191408576088217,0.143314745654366,0.2985397110892079,0.08500067371475821,0.0,0.20563988402885874,0.015548971437714838,0.0,0.0,0.0,0.6718615504734341,0.0,0.0033138534991815553,0.3649967097104605,0.0,0.0,0.0,0.42065235376703125,0.0006969667129815072,0.05638818506034904,0.20563988402885874,0.0,0.0,0.4974597001899626,0.0005071644517674406,0.0,0.0,0.012927226968376424,0.14329825710290456,0.022887066107071308,0.0,0.0,0.017262868065607912,0.0,0.0,0.0,0.0,0.0,2.192408410565388e-05,0.03726587996574017,0.0497217776469587,0.08174533606530326,0.09658043089461134,0.0,0.0,0.01499967958770874,0.13376159853347433,0.2470955523560188,0.3271721265714881,0.0,0.0,0.0005071644517674406,0.0,0.0,0.0,0.0015381426049346871,0.0,0.03494971541680549,0.0007037296220349636
footer,0.0,0.0,0.0,0.0,0.011366081898191879,0.031545351919591604,0.019535094418088775,0.0,0.03635637638187785,0.0,0.0,0.021946637762378384,0.023693038656366287,0.0,0.0,0.010845538124192668,0.0,0.0,0.007813219085459134,0.0,0.0,0.0,0.0,0.0,0.0,0.016814674471648926,0.009635891692070114,0.22792780068273552,0.0,0.004099507651344383,0.0,0.0,0.01675931785186973,0.051738877580218,0.0587921700391527,0.011499557088830397,0.0,0.0,0.0032137097895176543,0.13607833859120982,0.027790470480653667,0.0,0.0,0.03542085435859948,0.0,0.0018125944869957194,0.06654800561301771,0.1027392546364701,0.0,0.0,0.023008625383355262,0.0,0.0,0.0032137097895176543,0.0,0.0,0.019435567131600863,0.0,0.0,0.0,0.0,0.05878540592205648,0.02503729863702777,0.0,0.0,0.0188847089910181,0.013564363965678908,0.0,0.0,0.0,0.0002674445243553924,2.3983844785023494e-05,0.0,0.0,0.0,0.0528270657210645,0.017845787208285804,0.05328265400665135,0.08204447340263524,0.0,0.041879029632363306,0.1584496701084799,0.004075619264573457,0.0,0.0,0.0,0.02802551763068317,0.0,0.0,0.0,0.02184755999183146,0.0
free,0.0,0.019794554188696037,0.0,0.0,0.012091495274413553,0.0,0.1360268231306418,0.0,0.0,0.0,0.0033169991537132884,0.0,0.09280093043015471,0.0,0.014884575034634745,0.0,0.00896806519880964,0.0,0.013601257151265467,0.018995438821688932,0.0,0.0,0.24879299787877207,0.06863376199402488,0.0,0.0,0.009225791782317288,0.0032522694426534698,0.0,0.0024531463466196993,0.03372900293774129,0.021126211270818936,0.0,0.029476496825579183,0.0,0.022020280567854277,0.011453129226621325,0.13269246627274175,0.07272756672029287,0.014805329081170054,0.03225178006894118,0.12811992406139674,0.0,0.0,0.0,0.039442071601570476,0.002227823343968392,0.0,0.25785742757529007,0.0,0.005340457449752228,0.008627238181857422,0.48322236329734375,0.07272756672029287,0.0,0.2381039650123274,0.0,0.0,0.2363713162649287,0.29040545152877895,0.0,0.0,0.05448118333341727,0.0,0.0,0.22190297209492232,0.47225708219012885,0.0,0.48230234505132785,0.0,0.001396702835157405,0.0005427642152074176,0.0008870902146200921,0.0,0.003433932268575758,0.0,0.05436542760488745,0.0,0.0,0.03184108499787831,0.004970662060422061,0.0,0.0,0.0,0.0,0.009053497057190805,0.009757368068729797,0.009053497057190805,0.0014645796688898536,0.03419781482806404,0.09983464953520306,0.004690512215609548
game,0.0,0.39451537163468603,0.0,0.31109236396531403,0.08022245791623803,0.08449928248995925,0.2990164701664558,0.0,0.013912340402724042,0.0,0.02819373739598499,0.15116808277841018,0.10879817575876083,0.6005727953306048,0.019631715205947413,0.03491905951593709,0.12616801954809764,0.0,0.017939108521081916,0.14328933946611994,0.0,0.0,0.09722684239369836,0.25346479186431853,0.014261308339189982,0.0,0.018436629093030604,0.0,0.0,0.042944290663319944,0.36667413219732065,0.14860798720261972,0.2308758157647356,0.057596209210345035,0.0,0.028163115227091876,0.007385095800714791,0.14000967857152788,0.0024595533987057322,0.006509065108802058,0.03544820503356757,0.13518498743986057,0.0,0.0,0.06899572707847124,0.02774471388491319,0.0,0.0,0.5719795404251939,0.0,0.0035218452484891086,0.02275744958871869,0.01573670513170753,0.0024595533987057322,0.0,0.0,0.007437326069426613,0.0,0.0,0.034046623466248926,0.07576181311456984,0.0,0.019161833827675733,0.0,0.0,0.06503878368316944,0.020762470588904337,0.0,0.07068034644497771,0.0,0.43802317020556525,0.003083739521462315,0.0027300234617418794,0.2601798206764514,0.00603882253284154,0.0,0.32779064288046855,0.040778894591409404,0.0,0.0,0.0014568791551455085,0.018071090283126954,0.02651319904399092,0.03670773203110315,0.0,0.42191287727271737,0.19303930811512995,0.42191287727271737,0.005151142197281536,0.01804181200492711,0.1379451669856795,0.011194543252738429
gaming,0.0,0.0,0.0,0.21967595319747604,0.05016471846381342,0.05114455450431782,0.01583614764799034,0.0,0.0736808499625433,0.0,0.0036041854095408376,0.017791068143503102,0.019206790116372913,0.6361361603210227,0.0,0.003031706361484765,0.05846712931206468,0.008801644280190922,0.03800277236301135,0.0735593351052333,0.0,0.0,0.07723815166288556,0.012784471339515614,0.07552901162508074,0.013630835965623039,0.007811347121740455,0.0030290154779513212,0.37304959875346244,0.006854245982333151,0.06568309792123501,0.02623465329185459,0.03170057579642225,0.015251702899706801,0.0,0.0037288518815979965,0.00284451263423884,0.024716742646005544,0.005210395366962618,0.027578016971704655,0.03754729687333358,0.023865011178120177,0.0,0.0071784894845625,0.05481102030033036,0.0,0.0,0.0,0.03274863429993409,0.0,0.0,0.000618078176949241,0.03333713167303176,0.005210395366962618,0.29374894753195885,0.0,0.0,0.0,0.0,0.0,0.022928030073181317,0.0,0.040593032154035556,0.0,0.0,0.022963367885811742,0.0,0.11387958213599474,0.11229860363451061,0.0,0.002384846457951338,0.0003305230516888212,0.0004130976903671201,0.13228154993762165,0.01705710907440046,0.0,0.04340012621541459,0.0,0.0,0.0,0.0,0.0,0.0,0.11664422309790735,0.0,0.08432014382376508,0.027262703252658824,0.08432014382376508,0.0013640427289261562,0.0,0.03984918891827104,0.0006240756032549428
gbp,0.0,0.0,0.0,0.0,0.007862549836446268,0.0,0.033169522824277174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013266419052791549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004350462483676786,0.005981573911995212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008486487859469118,0.0,0.08250132732625377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0801630097737571,0.023031548787385274,0.0,0.0,0.0,0.0,0.2431992958492726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018547981501763254,0.0
generated,0.0,0.0,0.0,0.0,0.0,0.0,0.07030763392187732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026246698769914985,0.0,0.0,0.0,0.0020669675027844645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6270578362349848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015304741126419,0.0,0.0,0.0,0.0,0.0,0.0032618022445415986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30766958350847456,0.0,0.0,0.3054307156322045,0.0,0.02544835367741087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
header,0.0,0.0,0.0,0.0,0.015985213188281385,0.0,0.018545004330720254,0.0,0.0,0.0,0.0012059143876651404,0.0,0.011246106496505554,0.0,0.0,0.0071005914889082245,0.0391247088766609,0.0,0.014834449086925041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005488511578249372,0.042565734852987036,0.0,0.0080267009535189,0.003344284290435578,0.0384027865967555,0.021213215251900737,0.01339544041642989,0.03720828524138758,0.09170052543265599,0.0,0.0,0.0030508305047707972,0.008073845602182203,0.03517596822665011,0.013973623683253875,0.0,0.008406408019069927,0.10697789128130282,0.005162182259029588,0.01700870156504698,0.09753215835005494,0.0,0.0,0.11503710130238912,0.0,0.0,0.0030508305047707972,0.007117163922144361,0.0,0.0,0.0010533860699116413,0.0,0.0,0.0,0.03720400437884832,0.023768342333849998,0.0,0.0,0.026891373227651335,0.012876886238852983,0.0,0.0,0.0,0.000507779461542363,6.830484090116289e-05,0.0009675204635820593,0.03872725190174163,0.028089587329835478,0.0,0.0,0.05058214862737745,0.0,0.0,0.01807113181857126,0.09909959168360358,0.0019345280676477089,0.0,0.0010533860699116413,0.0,0.005321022102155209,0.0,0.0,0.0,0.09851627324989223,0.0
height,0.0,0.0,0.0,0.0,0.16139722925027797,0.026178361409404827,0.016211477467333816,0.0,0.0,0.0,0.0005270867985396639,0.109276387189331,0.15729605563807852,0.0,0.03547843685992318,0.05772622184020691,0.23941139486471333,0.063071753791925,0.02593564636861489,0.0,0.2002498548239184,0.2002498548239184,0.0,0.0,0.0,0.09767728649711391,0.006397186016117422,0.08992336397432482,0.09547279582792267,0.08313723153629479,0.0,0.19470916324759463,0.04635986529485682,0.07416260924797,0.03252634871536086,0.16223222232156687,0.06333447620195738,0.0,0.2106884991297934,0.06352118734958688,0.06918695805020836,0.0,0.0,0.11022938448977453,0.0,0.01203365965045363,0.11894790737302806,0.08525963969785393,0.0,0.0,0.1425688082007409,0.0,0.06825449862630942,0.2106884991297934,0.016590953983804703,0.0,0.10483774161469223,0.0009208379913121682,0.0,0.0,0.0,0.032522606515825156,0.07272146113224566,0.0,0.0,0.015671745819747028,0.011256581416094955,0.0,0.0,0.0,0.001775541305327742,9.951668289670847e-05,0.00042288844787602566,0.2708334645301047,0.06766283467802757,0.13151788784947985,0.0,0.04421737240382796,0.027234311816880734,0.060716381678082305,0.2622340605384217,0.20265195214196677,0.0,0.0,0.0009208379913121682,0.0,0.023257376588847675,0.0,0.006283672522637103,0.0,0.14957670827102257,0.0
hide,0.0,0.0,0.0,0.0,0.0,0.019655214730636184,0.0,0.0,0.022652858222508312,0.0,0.0,0.0,0.0,0.0,0.0,0.001864169982129787,0.038518855063713386,0.0,0.04868244908272126,0.001431360696575145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43009681322326976,0.0,0.0,0.040328652685138584,0.13226992145965197,0.0011722675010349167,0.0,0.0057320968100608135,0.0,0.0,0.0,0.042393709412658735,0.04617501525253556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005734467299263135,0.563425485098594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017622808872088887,0.0,0.0,0.0,0.0,0.01176664667714514,0.01690331349667659,0.5251767650366286,0.0,0.0,0.001666387988993515,0.0,0.0,0.0,0.0,0.0,0.01111931737234013,0.0,0.020448042504661236,0.0,0.03558259357538829,0.0,0.0,0.0,0.0,0.0,0.07683316708079804,0.0,0.0020968451479262073,0.0,0.0,0.566973904019687
hover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07444034482502111,0.02485884940974135,0.12442988930308388,0.009425433351871553,0.0,0.0,0.0,0.0,0.0,0.0,0.01014214447543741,0.0011624204305045749,0.11268829246128419,0.0,0.040181523163487144,0.008499494252737494,0.01952012661732865,0.013478339867162594,0.019291880335304608,0.04728240470881151,0.04716625072026999,0.02539781845053291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19031892183959284,0.0,0.02470148188778448,0.0,0.0,0.0,0.022205061723928478,0.0,0.07441436607643476,0.0,0.0,0.0,0.11722994111073522,0.0,0.0,0.0,0.0,0.04727696480547356,0.0,0.0,0.0,0.011390731785288911,0.0,0.0,0.0,0.0,0.0,0.000752252218941748,0.0,0.0492126306224251,0.016657585075143855,0.0,0.0,0.0,0.0,0.02206531507794162,0.04592775843599199,0.07271001223828304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
href,0.3931141153827854,0.0,0.0,0.0,0.00378869396606396,0.015772675959795802,0.019535094418088775,0.0,0.0,0.0,0.005716333601964105,0.06583991328713516,0.0,0.0,0.025651256596248485,0.00747968146496046,0.030910138993054198,0.0,0.0,0.08270069752890646,0.0,0.0,0.0,0.0,0.0,0.1345173957731914,0.0,0.0037365213226677953,0.0,0.0023059730538812157,0.03522830634575145,0.01618122161001828,0.03910507498769603,0.09877422083496164,0.0,0.0,0.0,0.03048998481386312,0.009641129368552962,0.0,0.0,0.014719654584443229,0.0,0.0,0.0,0.11781864165472178,0.043512157516203895,0.0,0.10772782662941122,0.0,0.0,0.0,0.02056194566181562,0.009641129368552962,0.06247615563049108,0.0,0.0,0.001664437168693627,0.0,0.0,0.014141735801421884,0.0,0.2503729863702777,0.0,0.0,0.04721177247754525,0.09495054775975235,0.0,0.0,0.0,0.0,7.195153435507049e-05,0.004586287213365412,0.02719656136542041,0.0046027719811570665,0.0,0.0,0.026641327003325676,0.0,0.0914552861696327,0.026650291584231198,0.0037282275319642333,0.0,0.0,0.001664437168693627,0.0,0.011210207052273267,0.0,0.0,0.0,0.0,0.0
icon,0.0,0.0,0.0,0.0,0.07751922195718446,0.0,0.020914594849822332,0.0,0.03892373724749147,0.0,0.0013600002670157616,0.0,0.0,0.0,0.10985063652471602,0.012812592893374176,0.02206193700955663,0.0,0.008364961445692591,0.11190564888653255,0.0,0.0,0.0,0.0,0.0,0.0,0.017537786250404253,0.0,0.0,0.008778001250121712,0.0,0.025985824811424075,0.005980934198551689,0.009064226812192464,0.0,0.12311615819096736,0.0018783554754825712,0.0,0.0,0.0,0.029752936860680056,0.01575910540150229,0.0,0.028441613934255146,0.0,0.06792077621391951,0.22196303621072694,0.0,0.0,0.0,0.06076242241398853,0.0024488635008497097,0.0,0.0,0.024079681609700757,0.0,0.0,0.0,0.0,0.0,0.030280752007637638,0.0,0.0,0.0,0.0,0.0,0.014522232176928428,0.0,0.0,0.0,0.00028633052658896314,0.07703250148952176,0.0005455727629896205,0.0,0.019711214926686243,0.0,0.0,0.0,0.017567633758598634,0.0,0.13247112587301665,0.019957509974147757,0.0,0.0,0.0,0.0,0.030004582223034714,0.0,0.0,0.0,0.02339035870045449,0.002472625670307887
image,0.0,0.018435745276931224,0.0,0.0,0.344669154071099,0.0,0.1900337717758841,0.0,0.13262552993257795,0.0,0.0005148836299344055,0.2668660221525465,0.038413580232745825,0.0,0.17328518192304168,0.03638047633781718,0.016704894089161336,0.0,0.06333795393835225,0.09497534405992146,0.0,0.0,0.0,0.03835341401854685,0.0,0.013630835965623039,0.03202652319913587,0.027261139301561894,0.0,0.2216206200954385,0.15992406450387653,0.01967598996889094,0.14944557161170488,0.030503405799413602,0.0,0.04288179663837696,0.010666922378395649,0.0,0.10681310502273367,0.006894504242926164,0.007509459374666716,0.047730022356240354,0.0,0.0358924474228125,0.23751442130143155,0.004408145664566362,0.049797434142596964,0.0,0.0,0.0,0.03108661613043114,0.001236156353898482,0.01666856583651588,0.10681310502273367,0.02228440291621757,0.0,0.0,0.0008995186539710636,0.0,0.0,0.022928030073181317,0.0,0.08118606430807111,0.0,0.0,0.038272279809686234,0.05497983933793209,0.0,0.0,0.0,0.4628770170660097,0.06176892560090499,0.0004130976903671201,0.07716423746361263,0.013858901122950372,0.0,0.0,0.021596823590081925,0.01330189009276222,0.029655334834326485,0.10647730435310851,0.02518576755500546,0.0,0.0,0.0008995186539710636,0.033728057529506035,0.01817513550177255,0.033728057529506035,0.0,0.01274011421904889,0.12840294206998445,0.0012481512065098857
img,0.0,0.006844275208042202,0.0,0.0,0.0,0.014240571827801925,0.035275043490754276,0.0,0.03282484155411735,0.0,0.0005734520428305828,0.0,0.0,0.0,0.0463191614363177,0.0016882826576535327,0.018605088769123406,0.0,0.0,0.0,0.21786485384088458,0.21786485384088458,0.0,0.0,0.0,0.04554406243778381,0.005219936355084573,0.050603525125218894,0.0,0.0013879857795627277,0.0,0.014609432742193307,0.010087583120025997,0.005945308583531149,0.01769376615798506,0.06852469271861082,0.011088273546574318,0.0,0.014507704719221547,0.023036278369816192,0.0,0.0,0.0,0.007995048240093892,0.0,0.0065461008778816,0.09474746539311041,0.0,0.0,0.0,0.016618916575264462,0.0006883850497357997,0.018564628149517655,0.014507704719221547,0.0,0.0,0.061416817704231866,0.0,0.0,0.0,0.0,0.01769173046673423,0.0226052605482765,0.0,0.0,0.00852515627402808,0.02449353550964594,0.0,0.08338177135862215,0.0,0.5063539341995329,0.00012992481373683205,0.0004600878735643622,0.1104965092551916,0.01424802636191571,0.04769562411415769,0.0,0.0,0.0,0.016514326104848164,0.04296709436266393,0.024123574634917204,0.0,0.0,0.0,0.009391162568844291,0.020242571284587008,0.009391162568844291,0.0,0.0,0.0049313405683177975,0.0006950646879429199
important,0.0,0.06560325377502454,0.0,0.0,0.0020239252803980097,0.0,0.0,0.0,0.017479461505689464,0.0,0.0,0.0,0.1480851718102355,0.0,0.016443521856601834,0.5354578120518412,0.25759089324941264,0.002610040506803665,0.0,0.005522352621198665,0.0,0.0,0.0,0.12131547058062188,0.0,0.06467343215302158,0.42528694293480784,0.021557389528175902,0.22124833333352356,0.0004927415306140886,0.006774842665432797,0.2567276845779065,0.08594735571410915,0.0651274784371914,0.0,0.0685567556460149,0.08603823127084463,0.0,0.012360729455828078,0.04088994005101212,0.19596331577096313,0.0,0.0,0.01702968012423776,0.0,0.029629684701097402,0.014766936280256783,0.0,0.006474188938969009,0.0,0.0781722725628796,0.0,0.0,0.012360729455828078,0.0,0.0,0.3270489208891278,0.0,0.0,0.06416425565900588,0.0,0.0,0.19259939137411852,0.0,0.0,0.0,0.0,0.13507945234359048,0.0,0.0,0.0,0.0,0.0,0.0392267845244565,0.012645292230609171,0.0,0.00857991861646156,0.0,0.06311270186148747,0.05276397638651598,0.1976856471560087,0.062138669800968625,0.0,0.0,0.0,0.0,0.0,0.0,0.008898854187672665,0.060447276648724825,0.005251947826967877,0.0
index,0.0,0.0,0.0,0.0,0.010958664601307169,0.0,0.0,0.0,0.0,0.0,0.0,0.022852757184052202,0.06167815603792325,0.0,0.02671033006544491,0.004673098800376971,0.053643896662876944,0.005652888233949504,0.0,0.0011960443554312388,0.0,0.0,0.0,0.0,0.019403513595666142,0.0,0.005016866261587217,0.027235547785108578,0.0,0.010938711921765137,0.0,0.05054790611648732,0.023268355155259064,0.005877277185365366,0.0,0.016764081323470605,0.04932626339093968,0.0,0.0,0.008856041138010372,0.009645955503544724,0.0,0.0,0.0,0.0,0.001887431784902974,0.007995646057268734,0.0,0.0,0.0,0.007986197167841333,0.0,0.021410894758861897,0.0,0.002602225324672131,0.0,0.0,0.0005777191458072447,0.0,0.0,0.0,0.0,0.01303551169185083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.989630068104622e-05,0.0,0.014159718218672903,0.013693738368988613,0.0,0.018582593208346813,0.05548255579372677,0.03417275027299056,0.038092494543567425,0.03369717244519933,0.026528068193799624,0.0,0.0,0.0005777191458072447,0.0,0.12840351983504297,0.0,0.21726323516114399,0.0,0.0,0.0
info,0.0,0.01623189981941823,0.0,0.0,0.0022534657545693155,0.0,0.020914594849822332,0.0,0.05838560587123721,0.0,0.0020400004005236426,0.0,0.025366158650363985,0.0,0.009154219710393001,0.000800787055835886,0.0,0.0,0.025094884337077773,0.011067591648118604,0.0,0.0,0.0,0.033768571041211046,0.03990007450445939,0.0,0.0,0.06800648489122593,0.0,0.009052313789188016,0.0,0.0,0.005980934198551689,0.15812040105713523,0.0,0.009849292655277389,0.0,0.0,0.0,0.0,0.0,0.01575910540150229,0.0,0.0,0.04825880251384969,0.0019405936061119861,0.0,0.0,0.050459146109368025,0.0,0.009853365796863005,0.0,0.0,0.0,0.0026755201788556397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013402672798002165,0.0,0.0,0.03032742219854976,0.0,0.0,0.0,0.0,0.0008589915797668894,7.703250148952176e-05,0.001091145525979241,0.04367563192369879,0.01619135511834941,0.0,0.0,0.0285226448672932,0.0,0.0,0.0040760346422466665,0.11109680552275583,0.0,0.0,0.0,0.0,0.0060009164446069435,0.0,0.0,0.01682570364678825,0.017542769025340868,0.0
item,0.0,0.016463331191133045,0.0,0.0,0.023770190548494958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037138955406391755,0.01746239732872056,0.10069421379269507,0.09726711532969483,0.0,0.0012472656984654747,0.0,0.0,0.0,0.034250036969651995,0.0,0.045646846020417804,0.08370746684705131,0.0,0.0,0.02170144357716354,0.0,0.07906897742803534,0.024264836929398813,0.062311248216382634,0.0,0.137358677715491,0.08192087871154768,0.0,0.03489706950051612,0.009235306605043807,0.0,0.0,0.0,0.057694258222297165,0.0,0.0866035378736291,0.0,0.0,0.0,0.0,0.02331899087313503,0.0,0.0,0.03489706950051612,0.002713667241857007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027187531166984233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023233037866467465,5.2087210928786215e-05,0.0,0.0,0.0349864440067882,0.11472783198964664,0.0,0.0,0.0,0.0,0.008268299953596374,0.05330409237098252,0.0,0.0,0.0,0.03388448336917796,0.19476724420823172,0.03388448336917796,0.03471601368609438,0.025598402042521194,0.0,0.0
jackpot,0.0,0.06019402073536477,0.0,0.0,0.03438186337610493,0.0,0.08863911328523223,0.0,0.0,0.0,0.031701340729217674,0.024895330286298863,0.05375274602175445,0.0,0.2618792276624803,0.0,0.02337542931053192,0.0,0.01772596530163347,0.17329188029347864,0.0,0.0,0.8646447895498477,0.3041218086186814,0.12682676557275122,0.0,0.008744435803768118,0.0,0.0,0.00581288339565046,0.0799229778520167,0.036710575968748826,0.01901105571672524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23676609224288195,0.0,0.0,0.0017297736407719747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01486550569247807,0.0027750376107800443,0.018497737600452705,0.07712654953967328,0.0,0.0,0.09109575107167167,0.0,0.0,0.0,0.006478061713654875,0.0,0.700416125463816,0.05440738458549817,0.0,0.1297895997409335,0.06358190492908909,0.1297895997409335,0.0,0.0,0.0,0.0017465582326294017
jpg,0.0,0.0,0.0,0.0,0.040412735638015576,0.015772675959795802,0.03907018883617755,0.0,0.018178188190938926,0.0,0.0,0.08778655104951354,0.023693038656366287,0.0,0.017100837730832322,0.0044878088789762766,0.0,0.0,0.0,0.4226924540366331,0.24130433694746872,0.24130433694746872,0.0,0.0157706192348163,0.0,0.016814674471648926,0.0,0.007473042645335591,0.0,0.10786829507599908,0.7257031107224798,0.0,0.03910507498769603,0.0037628274603794913,0.0,0.0068997342532982385,0.0,0.0,0.006427419579035309,0.017009792323901228,0.027790470480653667,0.08831792750665937,0.0,0.0,0.0,0.0,0.005119077354847517,0.0,0.0,0.0,0.0,0.007624465124253792,0.0,0.006427419579035309,0.0024990462252196433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03755594795554166,0.0,0.0,0.0,0.027128727931357816,0.0,0.09235258783820395,0.0,0.5586916113784147,0.0005276445852705168,0.0,0.16317936819252246,0.0,0.0,0.0,0.0,0.032817789361054096,0.01829105723392654,0.022843107072198172,0.0006213712553273722,0.0,0.0,0.0,0.04160612814577064,0.0056051035261366336,0.04160612814577064,0.0,0.0,0.03277133998774719,0.0
key,0.0,0.0,0.0,0.0,0.035206165932554497,0.0,0.0,0.0,0.07863494203920363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03379830946138667,0.0,0.0,0.0,0.0,0.0,0.0,0.07273667422726224,0.0,0.0,0.0,0.19211389776432244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19102220302600012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00360344593585314,0.0,0.0,0.0015999995759675108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04084559971923236,0.0,0.0,0.0,0.0,0.0011569076329549437,0.00010374896687930955,0.0,0.019607748254594867,0.043613704174809115,0.0,0.09006322115450635,0.0,0.0,0.0,0.0,0.012543620773785505,0.0,0.0,0.0015999995759675108,0.0,0.06465726745656485,0.0,0.8370603360983775,0.0,0.0,0.0
label,0.0,0.0,0.0,0.0,0.37608537064761405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005750642878956262,0.0,0.00834762786495548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04412584470343735,0.0,0.0,0.0,0.0,0.0,0.09548566219742587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005574346248785029,0.0472287263173752,0.0,0.0,0.0,0.0,0.011723915323945474,0.0,0.0,0.011528129196328955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018439625653726517,0.003134310527698374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005854195424112501,0.01910928534256963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008398587284643108,0.011837676528906162
lang,0.0,0.0,0.0,0.0,0.0010852780408366646,0.0,0.0,0.0,0.0,0.0,0.004093634500356254,0.0,0.0,0.0,0.41882730775526406,0.03374544430761279,0.013281395405190877,0.0,0.0,0.011844880029098925,0.0,0.0,0.0,0.0,0.0,0.0,0.0012420981446191637,0.019265995719047118,0.0,0.1004036047683791,0.0,0.010429063537532018,0.007201104050744434,0.0024252042034188306,0.0,0.0,0.0,0.0,0.008285155322344145,0.0,0.0,0.037948238176687195,0.0,0.0,0.0,0.07944079377449015,0.0,0.0,0.008679044572125896,0.0,0.0,0.0,0.0,0.008285155322344145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06454780351863221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010342343753109004,0.00021641175557192475,0.003284375068439767,0.0,0.0,0.0,0.034505710352040316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028900651492137948,0.0,0.0,0.0,0.007040555922977541,0.0
